zone,corridor,start_dow,hour_block,start_week,event_count,high_impact_count,avg_impact_score,avg_duration,peak_hour_pct,rain_pct,fog_pct,avg_visibility,avg_lane_block,road_closure_pct,tech_hub_pct,corroborated_pct,ipl_pct,holiday_pct,current_high_impact,target_next_week_high_impact,ewma_event_count,ewma_high_impact_count,ewma_avg_impact_score,lag1_event_count,lag2_event_count,lag4_event_count,lag1_high_impact_count,lag2_high_impact_count,lag4_high_impact_count,roll3_event_count,event_volatility,event_count_trend,high_impact_trend,bucket_sparsity,zone_enc,corridor_enc,risk_proba,risk_label
Central Zone 2,Non-corridor,6.0,8.0,3,2,1,0.1106,17.7,0.0,0.0,0.0,1.0,1.75,0.0,0.5,0.0,0.0,0.0,0,0,2.012643915116054,1.3549993949400467,0.25044168731737376,2.0,1.0,3.0,1.0,1.0,2.0,1.3333333333333333,0.957427107756338,1.0,0.0,0,1,11,0.6975815842682679,HIGH
North Zone 2,Non-corridor,2.0,16.0,3,1,0,0.8528,289.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,11,0.1383978699697852,LOW
Central Zone 2,Non-corridor,1.0,20.0,3,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.375,0.7135052631578946,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0,1,11,0.11736110825093937,LOW
Central Zone 2,Non-corridor,2.0,0.0,3,2,2,,,0.0,0.0,0.5,0.75,1.75,0.0,0.5,0.0,0.0,0.0,0,0,1.7734058923379052,1.1801974074041937,0.28551159092879874,1.0,2.0,4.0,0.0,2.0,4.0,2.0,1.2909944487358016,-1.0,-2.0,0,1,11,0.684024774168666,HIGH
West Zone 2,Bellary Road 1,1.0,0.0,3,1,1,,,0.0,0.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.5,0.1965,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,9,2,0.04809160351343124,LOW
Central Zone 1,Old Madras Road,0.0,16.0,3,1,1,,,0.0,0.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0.08156910887044817,LOW
Central Zone 2,Non-corridor,5.0,4.0,3,5,3,0.21534999999999999,27.45,0.2,0.0,0.2,0.9,2.0,0.0,0.2,0.0,0.0,0.0,1,0,1.6565562242998215,1.268905956560794,0.4081985102623471,1.0,3.0,3.0,1.0,2.0,1.0,1.6666666666666667,1.1547005383792517,-2.0,-1.0,0,1,11,0.6517885131232036,HIGH
North Zone 1,ORR North 2,1.0,8.0,3,1,1,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,15,0.06400277471309793,LOW
North Zone 2,Bellary Road 1,0.0,0.0,3,1,1,,,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,0.07911076574734725,LOW
East Zone 2,Non-corridor,4.0,8.0,3,1,0,0.0698,30.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.021484375,0.8558349609375,0.14511626925076937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,3,11,0.16788532620525265,LOW
South Zone 2,Hosur Road,4.0,0.0,3,1,0,0.1158,9.5,0.0,0.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0,1,1.125128298997879,0.49934404343366623,0.5588834111834712,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0,7,7,0.4495446070124057,MEDIUM
South Zone 2,Hosur Road,1.0,8.0,3,2,2,1.5002,111.9,0.0,0.0,0.5,0.75,2.0,0.5,0.5,0.0,0.0,0.0,0,0,1.0,0.5,1.1863,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,7,7,0.048435408298951134,LOW
South Zone 2,Hosur Road,0.0,16.0,3,1,0,0.2979,18.8,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,7,0.28646856895110356,LOW
South Zone 2,Hosur Road,1.0,0.0,3,1,0,0.4576,97.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.125,0.71875,1.1060779220779222,1.0,1.0,1.0,1.0,0.0,1.0,1.3333333333333333,0.5,0.0,1.0,0,7,7,0.20362333707738348,LOW
North Zone 2,Bellary Road 2,0.0,4.0,3,2,2,,,0.0,0.0,0.5,0.75,2.5,0.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,3,0.07054335299842669,LOW
West Zone 1,Non-corridor,1.0,8.0,3,1,0,0.1901,57.4,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.25,0.41454210526315793,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,8,11,0.4671332421697367,MEDIUM
West Zone 1,Non-corridor,0.0,0.0,3,1,1,,,0.0,0.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,1.0,0,0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0,8,11,0.36560974912460054,MEDIUM
Central Zone 2,CBD 2,4.0,8.0,3,1,1,,,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.12890625,1.12109375,2.8439678097789685,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.5,0.0,0.0,0,1,5,0.3237937253628356,MEDIUM
West Zone 1,Mysore Road,2.0,12.0,3,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,8,10,0.12305884052846805,LOW
West Zone 1,Mysore Road,3.0,0.0,3,3,1,0.5951,54.349999999999994,0.0,0.0,0.0,1.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0,0,1.09375,0.875,0.5490957894736843,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0,8,10,0.480298529276476,MEDIUM
Central Zone 2,Mysore Road,3.0,8.0,3,1,1,,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.2521999344753567,0.8558007377068861,0.6277618300824054,1.0,1.0,2.0,1.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.0,0.0,0,1,10,0.44854115162407143,MEDIUM
North Zone 2,Bellary Road 2,1.0,8.0,3,3,1,0.18165,20.35,0.3333333333333333,0.0,0.3333333333333333,0.8333333333333334,2.3333333333333335,0.0,1.0,0.0,0.0,0.0,0,0,1.15625,0.1484375,0.41357995407854986,1.0,1.0,1.0,0.0,0.0,1.0,1.3333333333333333,0.5,0.0,0.0,0,5,3,0.24377000544069452,LOW
Central Zone 2,Non-corridor,0.0,4.0,3,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,3.0,2.0,0.0287,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0,1,11,0.7020605113650638,HIGH
West Zone 1,Tumkur Road,4.0,0.0,3,2,2,,,0.0,0.0,0.5,0.75,2.75,0.0,0.0,0.0,0.0,0.0,0,0,1.0585975717622205,0.29981785521522397,0.46417071196749626,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,8,19,0.2386435723524435,LOW
Central Zone 1,Old Madras Road,5.0,0.0,3,2,1,0.1486,31.0,0.0,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0,0,1.196795281022787,0.4973316685645841,0.32779398949813915,1.0,1.0,1.0,0.0,1.0,0.0,1.3333333333333333,0.4999999999999999,0.0,-1.0,0,0,18,0.35226989583107887,MEDIUM
North Zone 2,Bellary Road 2,6.0,8.0,3,1,0,0.8059,61.8,0.0,0.0,1.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1.6250972939462827,1.5739452703502934,1.6150396135666878,2.0,1.0,2.0,2.0,1.0,2.0,1.3333333333333333,0.5773502691896257,1.0,1.0,0,5,3,0.13319814915384234,LOW
South Zone 1,Non-corridor,3.0,8.0,3,1,0,0.1237,25.7,1.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.125,0.375,0.14255684210526315,1.0,1.0,1.0,0.0,1.0,0.0,1.3333333333333333,0.5,0.0,-1.0,0,6,11,0.2629612737623786,LOW
South Zone 1,Non-corridor,1.0,0.0,3,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2.5,2.0,0.9432,4.0,1.0,0.0,4.0,0.0,0.0,2.5,2.1213203435596424,3.0,4.0,0,6,11,0.11183933690175543,LOW
South Zone 1,Non-corridor,2.0,0.0,3,1,0,0.0507,20.3,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.21875,1.0625,0.6289368421052632,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.5000000000000001,0.0,0.0,0,6,11,0.18971023584768917,LOW
North Zone 2,Tumkur Road,3.0,0.0,3,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,5,19,0.12112569877375198,LOW
West Zone 1,Tumkur Road,5.0,8.0,3,1,1,,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.2267065570122355,0.7708608591906163,0.520204920747922,1.0,1.0,2.0,1.0,1.0,0.0,1.3333333333333333,0.5773502691896257,0.0,0.0,0,8,19,0.26436169000579124,LOW
South Zone 2,Bannerghata Road,5.0,8.0,3,1,1,,,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,1,1.00048828125,0.8440437316894531,0.6838373364187879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,7,1,0.4837450543933244,MEDIUM
West Zone 1,Non-corridor,1.0,12.0,3,1,1,,,0.0,0.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,1.4142135623730951,2.0,2.0,0,8,11,0.218388969215499,LOW
Central Zone 2,CBD 2,3.0,12.0,3,1,1,,,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.375,0.875,0.0073,1.0,2.0,1.0,0.0,2.0,1.0,1.6666666666666667,0.5773502691896257,-1.0,-2.0,0,1,5,0.18188460555087305,LOW
Central Zone 2,CBD 2,4.0,0.0,3,1,0,0.2628,53.9,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.5,1.4833984375,0.6410690555927662,2.0,1.0,1.0,2.0,1.0,1.0,1.3333333333333333,0.5,1.0,1.0,0,1,5,0.4199492367821827,MEDIUM
North Zone 1,ORR North 1,5.0,16.0,3,3,3,2.8330333333333333,415.1000000000001,1.0,0.0,0.3333333333333333,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,4,14,0.07229545324783009,LOW
Central Zone 2,Non-corridor,5.0,12.0,3,2,0,0.4676,100.05000000000001,0.0,0.0,1.0,0.5,1.75,0.0,0.0,0.0,0.0,0.0,0,0,1.1579330662356422,0.8108856808567464,0.20306872933264908,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,11,0.5408250428615498,MEDIUM
West Zone 1,Non-corridor,0.0,4.0,3,1,1,,,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,11,0.1436930605888044,LOW
Central Zone 2,Mysore Road,4.0,0.0,3,3,2,0.1726,23.6,0.0,0.0,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0,0,1.3330324313816926,1.1235228201198955,0.36069667953984696,1.0,2.0,1.0,1.0,2.0,0.0,1.3333333333333333,0.5,-1.0,-1.0,0,1,10,0.22765304241054304,LOW
Central Zone 2,Mysore Road,4.0,16.0,3,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.75,2.9459400000000002,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,10,0.12559411665226994,LOW
Central Zone 2,Mysore Road,5.0,0.0,3,2,2,,,0.0,0.0,0.0,1.0,3.0,0.5,0.0,0.0,0.0,0.0,0,0,2.0823564769837715,0.8858628152540233,0.8727167897770167,1.0,3.0,2.0,0.0,1.0,1.0,3.0,1.7078251276599332,-2.0,-1.0,0,1,10,0.38442026976352034,MEDIUM
East Zone 1,Varthur Road,2.0,12.0,3,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,1.5624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2,20,0.037642504007366934,LOW
East Zone 1,ORR East 1,1.0,0.0,3,1,1,,,0.0,0.0,1.0,0.5,2.5,0.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,12,0.05864557822972811,LOW
Central Zone 1,Old Madras Road,5.0,8.0,3,1,1,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.4004223942756653,1.3995411209762096,1.1911588213530093,1.0,2.0,1.0,1.0,2.0,1.0,1.6666666666666667,0.5773502691896257,-1.0,-1.0,0,0,18,0.21355949251203138,LOW
East Zone 1,Non-corridor,1.0,4.0,3,2,2,,,0.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,0.9375,0.3075,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,11,0.1306983881058935,LOW
East Zone 1,Non-corridor,2.0,0.0,3,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.125,0.50390625,0.0540636425974026,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,-1.0,0,2,11,0.2508897916728132,LOW
North Zone 1,Airport New South Road,1.0,4.0,3,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,0,0.06749095467150479,LOW
East Zone 2,ORR North 1,4.0,0.0,3,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.25,1.25,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.3333333333333333,0.5,-1.0,-1.0,0,3,14,0.08625191019120852,LOW
North Zone 1,Non-corridor,3.0,8.0,3,1,1,,,0.0,0.0,0.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0,0,1.515625,1.4609375,0.35082,2.0,1.0,1.0,2.0,1.0,1.0,1.3333333333333333,0.5,1.0,1.0,0,4,11,0.4253348651436979,MEDIUM
East Zone 2,Non-corridor,0.0,0.0,3,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,0.42,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,11,0.07560016025459101,LOW
North Zone 2,Bellary Road 2,6.0,12.0,3,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1329967100173235,0.6324172914028168,0.77832934891759,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.5,0.0,-1.0,0,5,3,0.10547694380278845,LOW
Central Zone 2,Non-corridor,2.0,4.0,3,1,0,0.0362,5.8,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,1,1.289080335503968,0.8509144557920081,0.4145299027871013,1.0,1.0,2.0,1.0,0.0,2.0,1.3333333333333333,0.5773502691896264,0.0,1.0,0,1,11,0.5507091171943046,MEDIUM
North Zone 1,Non-corridor,0.0,8.0,3,1,1,,,0.0,0.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,11,0.1082179081374718,LOW
North Zone 1,Non-corridor,0.0,12.0,3,2,0,0.30979999999999996,112.15,0.0,0.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,11,0.09984760828336632,LOW
East Zone 2,Non-corridor,0.0,8.0,3,1,1,,,1.0,0.0,0.0,1.0,2.5,1.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,0.4815,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,11,0.11321418882675266,LOW
West Zone 1,ORR West 1,1.0,0.0,3,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8,16,0.06771701141002877,LOW
West Zone 1,Non-corridor,3.0,0.0,3,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.261962890625,0.529052734375,0.3982319120338242,1.0,2.0,1.0,0.0,2.0,0.0,1.3333333333333333,0.5,-1.0,-2.0,0,8,11,0.05126575270467305,LOW
West Zone 1,Non-corridor,3.0,4.0,3,1,0,0.0947,17.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.5,0.86328125,0.2939109937986961,2.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.5,1.0,0.0,0,8,11,0.1688394579808334,LOW
Central Zone 2,CBD 2,2.0,0.0,3,1,0,0.528,72.2,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.9375,1.2227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,5,0.06605730572549677,LOW
South Zone 2,Hosur Road,0.0,0.0,3,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.4022,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7,7,0.14882636868445898,LOW
Central Zone 2,Mysore Road,4.0,12.0,3,2,1,1.2346,101.3,0.0,0.0,0.5,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1731224060058594,0.6427604556083679,0.20631085639541225,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.5000000000000007,0.0,1.0,0,1,10,0.439492723523236,MEDIUM
Central Zone 2,Non-corridor,3.0,4.0,3,2,2,,,0.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0,0,3.180672243271514,2.410482122258102,0.27995244597962987,4.0,3.0,3.0,3.0,2.0,3.0,2.6666666666666665,1.2583057392117916,1.0,1.0,0,1,11,0.7172740121448937,HIGH
North Zone 2,Bellary Road 2,2.0,0.0,3,3,0,0.28633333333333333,26.200000000000003,0.0,0.0,0.0,1.0,2.3333333333333335,0.0,1.0,0.0,0.0,0.0,0,0,1.025390625,1.025390625,2.6754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,5,3,0.21477000823291328,LOW
South Zone 2,Bannerghata Road,1.0,8.0,3,1,0,0.2559,21.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.5,1.16804,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,7,1,0.1351808902825515,LOW
Central Zone 2,Bellary Road 1,3.0,8.0,3,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.5,0.8056,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,2,0.04639458938714211,LOW
Central Zone 2,Bellary Road 1,3.0,12.0,3,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.5,1.5,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.5,0.7071067811865476,-1.0,-1.0,0,1,2,0.19461870669967019,LOW
West Zone 1,Tumkur Road,0.0,8.0,3,3,1,0.48195,32.3,0.3333333333333333,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.5,1.1991399999999999,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,8,19,0.11244915031192945,LOW
North Zone 1,ORR North 1,4.0,4.0,3,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.1254980564117432,0.7128314971923828,0.9999744877107957,1.0,1.0,1.0,1.0,0.0,1.0,1.3333333333333333,0.5,0.0,1.0,0,4,14,0.06552953185080823,LOW
South Zone 2,Bannerghata Road,4.0,8.0,3,1,0,0.0541,22.2,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1.00390625,0.752349853515625,1.3835454879952187,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,7,1,0.1046414801836687,LOW
Central Zone 2,Non-corridor,2.0,16.0,3,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0625,1.0625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,11,0.17754771258884677,LOW
Central Zone 2,Non-corridor,2.0,20.0,3,1,1,,,0.0,0.0,0.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0,0,1.25,0.990234375,0.12240909507526349,1.0,2.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.5,-1.0,0.0,0,1,11,0.28333348392582935,LOW
South Zone 1,ORR West 1,6.0,8.0,3,1,1,,,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.6251983642578125,1.3202733993530273,0.7855406726164474,2.0,1.0,1.0,2.0,0.0,1.0,1.6666666666666667,0.5773502691896257,1.0,2.0,0,6,16,0.209146594430925,LOW
North Zone 1,Non-corridor,3.0,12.0,3,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1.25,0.5,0.20031999999999997,1.0,1.0,0.0,1.0,0.0,0.0,1.3333333333333333,0.5773502691896257,0.0,1.0,0,4,11,0.18409987921803117,LOW
West Zone 1,Tumkur Road,3.0,0.0,3,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0019567422568798,0.5067418701946735,0.3676723291023717,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,8,19,0.3325493479153406,MEDIUM
Central Zone 2,Non-corridor,5.0,20.0,3,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.5947265625,1.4530868530273438,0.5130717107125045,2.0,1.0,2.0,2.0,1.0,2.0,1.3333333333333333,0.5773502691896257,1.0,1.0,0,1,11,0.5039022229618747,MEDIUM
North Zone 1,ORR North 1,3.0,0.0,3,1,1,,,0.0,0.0,1.0,0.5,2.5,0.0,1.0,0.0,0.0,0.0,0,0,2.1261024475097656,1.4716835021972656,0.5753949303979761,1.0,5.0,1.0,0.0,5.0,1.0,2.6666666666666665,1.8929694486000912,-4.0,-5.0,0,4,14,0.349008714398638,MEDIUM
Central Zone 2,Non-corridor,6.0,0.0,3,3,1,0.2521,43.4,0.0,0.0,0.3333333333333333,0.8333333333333334,1.5,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,1.9563103925978669,1.5109954635703753,0.0939623581052804,2.0,2.0,3.0,2.0,1.0,2.0,1.6666666666666667,0.816496580927726,0.0,1.0,0,1,11,0.6760072578995363,HIGH
East Zone 1,Varthur Road,4.0,4.0,3,1,0,0.2476,50.8,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.5,0.0476,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,2,20,0.13450353519142128,LOW
Central Zone 2,Mysore Road,6.0,12.0,3,2,0,0.40585,33.3,0.0,0.0,0.5,0.75,2.5,0.0,0.0,0.0,0.0,0.0,0,0,3.1893355297943344,2.1700883589189743,1.098843835037327,1.0,9.0,1.0,1.0,5.0,1.0,4.0,3.8622100754188224,-8.0,-4.0,0,1,10,0.5211191500886925,MEDIUM
East Zone 2,Non-corridor,3.0,0.0,3,1,0,0.7205,295.6,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.30078125,0.93994140625,0.5648456029067885,1.0,1.0,3.0,1.0,1.0,2.0,1.3333333333333333,0.9574271077563381,0.0,0.0,0,3,11,0.13298736810499903,LOW
East Zone 2,Non-corridor,2.0,4.0,3,2,0,0.07515,16.4,0.0,0.0,0.0,1.0,2.25,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.15625,0.4312015512465374,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,11,0.0716191722650724,LOW
East Zone 1,ORR East 1,0.0,16.0,3,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.08681682460600666,LOW
East Zone 1,ORR East 1,0.0,20.0,3,1,0,0.7893,43.7,0.0,0.0,1.0,0.5,3.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,0.13192811181136427,LOW
Central Zone 2,Bellary Road 1,0.0,12.0,3,2,2,,,0.0,0.0,0.5,0.75,2.5,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0.06602359174924353,LOW
Central Zone 2,Bellary Road 1,1.0,0.0,3,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.5,0.4978,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,1,2,0.083672681310466,LOW
