id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction
FKID002057,planned,12.90123143,77.46735197,12.90512858,77.46933159,"Bangalore-Mysore Road, Hemmigepura, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560060, India","NICE Road, Hemmigepura, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560060, India",vip_movement,TRUE,2024-03-17 22:05:46+00,2024-03-16 21:34:04.004+00,closed,yes,2024-03-18 03:05:46.028625+00,,NULL,Road Restriction for PM Visit,NULL,NULL,Mysore Road,High,NULL,NULL,NULL,2024-03-16 10:07:40.940586+00,"[[12.901231429574056,77.46735196974298],[12.9011899166099,77.4673625050578],[12.90139395770421,77.46720691284862],[12.90171309856921,77.46685817169006],[12.902131643348774,77.466450412797],[12.902581578205682,77.46618751561596],[12.902916223755383,77.46608562904872],[12.903517878761622,77.46615537728043],[12.904098605264435,77.46613928153465],[12.904464828491802,77.46617147302621],[12.904977540109071,77.46624658650653],[12.90528098118332,77.46640217871573],[12.90555826322229,77.4667294588799],[12.9058669353191,77.46743230644559],[12.90598203329158,77.46775422136116],[12.90614421670832,77.46813515401126],[12.906175607034891,77.46839805119234],[12.906044813981502,77.46867167887056],[12.905846008409334,77.46884336682554],[12.90562627575093,77.46887555831712],[12.905165882888166,77.4686555831248],[12.905401311162526,77.46879507958822],[12.904935686138895,77.46865021787623],[12.904840162285502,77.46873609673737],[12.904751222541663,77.46889168894657],[12.904730295538528,77.46906337690153],[12.904866321027674,77.4692565258509],[12.905106981327245,77.46934773507698],[12.905128583083872,77.46933158534455]]",1,FKUSR00009,FKUSR00009,NULL,NULL,NULL,Kengeri,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002058,unplanned,12.9684489,77.7013454,0,0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,vehicle_breakdown,FALSE,2024-03-18 04:25:01.17+00,NULL,closed,yes,2024-03-18 06:35:48.543449+00,,,[PERSON] [LOCATION] station towards k r puram madam,bmtc_bus,FKN00GL1093,ORR East 2,High,NULL,NULL,NULL,2024-03-18 04:29:31.56892+00,NULL,1,FKUSR00352,FKUSR00001,NULL,NULL,NULL,HAL Old Airport,NULL,FKKG000344,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002059,planned,13.0670028,77.6517305,0,0,"Hennur Main Road, Salarpuria Sattva Gold Summit, Kuvempu Layout, Visthar, Bengaluru, Karnataka. Pin-560077 (India)",,construction,FALSE,2024-02-27 06:34:43.079+00,2024-02-28 06:34:46+00,closed,yes,2024-02-28 06:35:48.515608+00,,,White tapping progress in hennur bagalur main road sir,,,Non-corridor,Low,NULL,NULL,NULL,2024-02-27 06:35:58.875786+00,NULL,1,FKUSR00318,FKUSR00001,NULL,NULL,NULL,Hennuru,NULL,FKKG000310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002060,unplanned,13.0299433,77.5631657,0,0,"MS Ramaiah College Road, MSR Students Enclave, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)",,tree_fall,FALSE,2024-02-27 06:36:14.025+00,NULL,active,yes,2024-02-27 08:00:03.490259+00,,,Tree Fallen at MSR Back gate,,,Non-corridor,Low,NULL,NULL,NULL,2024-02-27 06:37:16.765522+00,NULL,1,FKUSR00611,FKUSR00001,NULL,NULL,NULL,Sadashivanagar,NULL,FKKG000598,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002061,unplanned,13.0242951,77.6437549,0,0,"MBT Road, HRBR Layout Extension, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,FALSE,2024-02-27 05:07:51.251+00,NULL,closed,yes,2024-02-27 07:35:48.796218+00,,,clach plate break down,private_bus,FKN00GL1094,ORR North 1,High,NULL,NULL,NULL,2024-02-27 05:16:01.306471+00,NULL,1,FKUSR00465,FKUSR00001,NULL,NULL,NULL,Hennuru,NULL,FKKG000454,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002062,unplanned,13.0451595,77.5079599,0,0,"Mumbai Bengaluru Highway, Hesarughatta, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,FALSE,2024-02-27 04:55:34.946+00,NULL,closed,yes,2024-02-27 07:35:48.816935+00,,,CAR off road on h  cross onfly over towards City traffic one side movement i,private_car,FKN00GL1095,Tumkur Road,High,NULL,NULL,NULL,2024-02-27 04:57:15.832383+00,NULL,1,FKUSR00035,FKUSR00001,NULL,NULL,NULL,Chikkabanavara,NULL,FKKG000029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002063,unplanned,13.0451918,77.5080196,0,0,"Mumbai Bengaluru Highway, Hesarughatta, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,FALSE,2024-02-27 04:51:22.827+00,NULL,closed,yes,2024-02-27 07:35:48.831764+00,,,Vehicle off road on h cross onfly over towards City traffic one side movement,private_car,FKN00GL1095,Tumkur Road,High,NULL,NULL,NULL,2024-02-27 04:53:18.184278+00,NULL,1,FKUSR00035,FKUSR00001,NULL,NULL,NULL,Chikkabanavara,NULL,FKKG000029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002064,unplanned,13.0467948,77.5037252,0,0,"6th Main Road, MS Ramaiah Enclave, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,FALSE,2024-02-27 04:40:40.887+00,NULL,closed,yes,2024-02-27 07:35:48.716228+00,,,peenya NH4 outgoing truck off road vehicles one side moving towards [LOCATION],truck,FKN00GL1096,Non-corridor,Low,empty,Gear problem,2026,2024-02-27 04:42:53.733541+00,NULL,1,FKUSR00196,FKUSR00001,NULL,NULL,NULL,Chikkabanavara,NULL,FKKG000188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002065,unplanned,12.9689732,77.5875001,0,0,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,FALSE,2024-02-27 05:57:16.681+00,NULL,closed,yes,2024-02-27 07:47:16.73592+00,,,,private_car,FKN00GL1097,Mysore Road,High,NULL,NULL,NULL,2024-02-27 05:58:03.692939+00,NULL,1,FKUSR00654,FKUSR00001,NULL,NULL,NULL,Halasuru Gate,NULL,FKKG000638,NULL,NULL,NULL,FKUSR00654,2024-02-27 07:47:16.73505+00,NULL,NULL,NULL,NULL,NULL
FKID002066,unplanned,13.041398,77.6223102,0,0,"2nd Main Road, Munivenkatappa Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",,congestion,FALSE,2024-02-27 05:53:39.092+00,NULL,closed,no,2024-02-27 07:49:25.698205+00,,,slow movement traffic towards KEB junction due to [LOCATION] work,,,Hennur Main Road,High,NULL,NULL,NULL,2024-02-27 05:54:56.042768+00,NULL,1,FKUSR00361,FKUSR00361,NULL,NULL,NULL,Hennuru,NULL,FKKG000353,NULL,NULL,NULL,FKUSR00361,2024-02-27 07:49:25.697447+00,NULL,NULL,NULL,NULL,NULL
FKID002067,unplanned,12.9900222,77.5994434,0,0,"Queens Road, Govinda Chetty Colony, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",,vehicle_breakdown,FALSE,2024-03-18 07:08:03.694+00,NULL,closed,yes,2024-03-18 09:35:48.339613+00,,,"ಕ್ವಿಂನ್ಸ್ ರೋಡ   ಶಿಫಾ ಹಾಸ್ಪಿಟಲ್ ಮುಂಭಾಗ   ಬಿಎಂಟಿಸಿ ಬಸ್ ಆಫ್ ಲೋಡ್ ಹಾಗಿದ್ದೂ, ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಮೂವಿಂಗ್ ಇದೆ ಸರ್.",bmtc_bus,FKN00GL1098,Non-corridor,Low,NULL,NULL,NULL,2024-03-18 07:15:47.600848+00,NULL,1,FKUSR00989,FKUSR00001,NULL,NULL,NULL,Shivajinagar,NULL,FKKG000962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002068,unplanned,12.997975,77.553098,0,0,"80 Feet Ring Road, Harikara Vidvan Sri R Gururajulu Naidu Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,vehicle_breakdown,FALSE,2024-02-27 08:07:32.01+00,NULL,closed,yes,2024-02-27 08:51:05.230358+00,,,starting problem Sir,ksrtc_bus,FKN00GL1099,West of Chord Road,High,NULL,NULL,NULL,2024-02-27 08:10:57.816308+00,NULL,1,FKUSR00889,FKUSR00001,NULL,NULL,NULL,Rajajinagar,NULL,FKKG000868,NULL,NULL,NULL,FKUSR00889,2024-02-27 08:51:05.228974+00,NULL,NULL,NULL,NULL,NULL
FKID002069,unplanned,13.0956139,77.5977404,0,0,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,FALSE,2024-03-18 07:28:21.882+00,NULL,closed,yes,2024-03-18 09:35:48.386946+00,,,,private_bus,FKN00GL1100,Bellary Road 2,High,NULL,NULL,NULL,2024-03-18 07:30:01.457531+00,NULL,1,FKUSR00614,FKUSR00001,NULL,NULL,NULL,Yelahanka,NULL,FKKG000601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002070,unplanned,13.0389423,77.5198575,0,0,"Mumbai Bengaluru Highway, Vivekanand Nagar, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,FALSE,2024-03-18 09:31:05.265+00,NULL,closed,yes,2024-03-18 09:39:04.665313+00,,,near ps junction towards [LOCATION] bmtc bus off road,bmtc_bus,FKN00GL1101,Tumkur Road,High,NULL,NULL,NULL,2024-03-18 09:32:06.048618+00,NULL,1,FKUSR00602,FKUSR00001,NULL,NULL,NULL,Peenya,NULL,FKKG000590,NULL,NULL,NULL,FKUSR00602,2024-03-18 09:39:04.66482+00,NULL,NULL,NULL,NULL,NULL
FKID002071,planned,12.9603835,77.5627726,0,0,"Albert Victor Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,procession,FALSE,2024-03-18 07:44:34.804+00,2024-03-18 09:44:46+00,closed,yes,2024-03-18 10:35:48.36696+00,,,krisht prossetion,,,Mysore Road,High,NULL,NULL,NULL,2024-03-18 07:45:59.595097+00,NULL,1,FKUSR00065,FKUSR00001,NULL,NULL,NULL,Chamarajpet,NULL,FKKG000059,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002072,unplanned,13.0074068,77.6894547,0,0,"MBT Road, ITI Township, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)",,vehicle_breakdown,FALSE,2024-02-27 08:11:35.368+00,NULL,closed,no,2024-02-27 08:20:25.405586+00,,,407 vehicle stating problem iti towards hoskote sir,others,FKN00GL1102,Non-corridor,Low,NULL,NULL,NULL,2024-02-27 08:13:13.113908+00,NULL,1,FKUSR00268,FKUSR00268,NULL,NULL,NULL,K.R. Pura,NULL,FKKG000260,NULL,NULL,NULL,FKUSR00268,2024-02-27 08:20:22.886068+00,NULL,NULL,NULL,NULL,NULL
FKID002073,unplanned,12.9900222,77.5994434,0,0,"Queens Road, Govinda Chetty Colony, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",,vehicle_breakdown,FALSE,2024-03-18 07:08:03.694+00,NULL,closed,yes,2024-03-18 09:35:48.273379+00,,,"ಕ್ವಿಂನ್ಸ್ ರೋಡ   ಶಿಫಾ ಹಾಸ್ಪಿಟಲ್ ಮುಂಭಾಗ   ಬಿಎಂಟಿಸಿ ಬಸ್ ಆಫ್ ಲೋಡ್ ಹಾಗಿದ್ದೂ, ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಮೂವಿಂಗ್ ಇದೆ ಸರ್.",bmtc_bus,FKN00GL1098,Non-corridor,Low,NULL,NULL,NULL,2024-03-18 07:15:47.573663+00,NULL,1,FKUSR00989,FKUSR00001,NULL,NULL,NULL,Shivajinagar,NULL,FKKG000962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002074,unplanned,13.0298692,77.5868639,0,0,"Bellary Road, UAS Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,accident,FALSE,2024-03-18 08:02:14.674+00,NULL,closed,yes,2024-03-18 09:35:48.400406+00,,,chain accident at veterinary towards city cir,,,Bellary Road 1,High,NULL,NULL,NULL,2024-03-18 08:03:47.057509+00,NULL,1,FKUSR00903,FKUSR00001,NULL,NULL,NULL,Kodigehalli,NULL,FKKG000882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002075,unplanned,12.9556017,77.5456522,12.9556013,77.5456703,"Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)","Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",accident,TRUE,2024-02-27 10:48:41.993+00,NULL,closed,no,2024-02-27 11:27:43.720336+00,,,break failure out going side both hgv traffic slow moving,,,Mysore Road,High,NULL,NULL,NULL,2024-02-27 10:49:38.924814+00,NULL,1,FKUSR00074,FKUSR00001,NULL,NULL,NULL,Byatarayanapura,NULL,FKKG000068,NULL,NULL,NULL,FKUSR00074,2024-02-27 11:27:43.719852+00,NULL,NULL,NULL,NULL,NULL
FKID002076,unplanned,13.096255,77.600185,0,0,"Jakkur Main Road, Century Breeze, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",,construction,FALSE,2024-01-23 19:20:12.872+00,NULL,closed,yes,2024-02-27 12:47:08.521595+00,,,White taping work at surabhi layout vehicle moment slow sir,,,Bellary Road 2,High,NULL,NULL,NULL,2024-01-23 19:22:47.559653+00,NULL,1,FKUSR00398,FKUSR00001,NULL,NULL,NULL,Yelahanka,NULL,FKKG000388,NULL,NULL,NULL,FKUSR00398,2024-02-27 12:47:08.521081+00,NULL,NULL,NULL,NULL,SantheCircle
FKID002077,unplanned,12.9759979,77.5877267,0,0,"Dr Ambedkar Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,FALSE,2024-02-27 05:36:35.776+00,NULL,closed,yes,2024-02-27 08:35:48.682865+00,,,wheel jam,bmtc_bus,FKN00GL1103,Non-corridor,Low,NULL,NULL,NULL,2024-02-27 05:37:35.972693+00,NULL,1,FKUSR00990,FKUSR00001,NULL,NULL,NULL,Cubbon Park,NULL,FKKG000963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002078,unplanned,13.0452516,77.5807066,0,0,"2nd Cross Road, Chartered Jardin, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,congestion,FALSE,2024-02-27 06:27:26.003+00,NULL,closed,no,2024-02-27 08:35:48.717287+00,,,KRIDE WORK AT [LOCATION] to bhadrapp layout sir traffic slow moving sir,,,ORR North 2,High,NULL,NULL,NULL,2024-02-27 06:28:17.822053+00,NULL,1,FKUSR00026,FKUSR00026,NULL,NULL,NULL,Kodigehalli,NULL,FKKG000022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002079,unplanned,13.034193,77.5299535,0,0,"2nd Main Road, Hosa Layout, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,FALSE,2024-02-27 08:25:17.528+00,NULL,closed,yes,2024-02-27 10:35:48.308125+00,,,starting problem near SRS junction towards Peenya traffic one side moving sir,bmtc_bus,FKN00GL1091,Tumkur Road,High,NULL,NULL,NULL,2024-02-27 08:26:30.878423+00,NULL,1,FKUSR00440,FKUSR00001,NULL,NULL,NULL,Yeshwanthpura,NULL,FKKG000429,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002080,unplanned,12.9470254,77.5316674,0,0,"Mysore Road, Joythi Nagar, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,FALSE,2024-02-27 08:16:18.829+00,NULL,closed,yes,2024-02-27 10:35:48.292571+00,,,traffic slow movement sir,ksrtc_bus,FKN00GL1104,ORR West 1,High,NULL,NULL,NULL,2024-02-27 08:17:37.185259+00,NULL,1,FKUSR00671,FKUSR00001,NULL,NULL,NULL,Byatarayanapura,NULL,FKKG000655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002081,unplanned,13.0353033,77.52756,0,0,"Mumbai Bengaluru Highway, Block 1, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,FALSE,2024-02-27 11:15:10.411+00,NULL,closed,no,2024-02-27 11:25:03.776997+00,,,,heavy_vehicle,FKN00GL1105,Tumkur Road,High,NULL,NULL,NULL,2024-02-27 11:17:23.659193+00,NULL,1,FKUSR00991,FKUSR00001,NULL,NULL,NULL,Peenya,NULL,FKKG000964,NULL,NULL,NULL,FKUSR00991,2024-02-27 11:25:01.663149+00,NULL,NULL,NULL,NULL,NULL
FKID002082,unplanned,13.0829633,77.59313,0,0,"Allalasandra Main Road, BCM Panache, Allala Sandra, Bengaluru, Karnataka. Pin-560065 (India)",,vehicle_breakdown,FALSE,2024-02-27 12:47:10.903+00,NULL,closed,yes,2024-02-27 14:32:54.957488+00,,,HGV Breakdown at allalasandra on flyover towards ylk circle due to starting problem sir,heavy_vehicle,FKN00GL1075,Bellary Road 2,High,NULL,NULL,NULL,2024-02-27 12:51:12.095373+00,NULL,1,FKUSR00398,FKUSR00001,NULL,NULL,NULL,Yelahanka,NULL,FKKG000388,NULL,NULL,NULL,FKUSR00398,2024-02-27 14:32:54.956941+00,NULL,NULL,NULL,NULL,NULL
FKID002083,unplanned,13.0357761,77.5311057,0,0,"16th Cross Road, Platinum City, Peenya, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,FALSE,2024-02-27 07:50:25.482+00,NULL,closed,yes,2024-02-27 10:35:48.242857+00,,,Eicher Vehicle off road on srs onflyover towards outgoing traffic one side movement,heavy_vehicle,FKN00GL1106,Tumkur Road,High,NULL,NULL,NULL,2024-02-27 07:51:40.401741+00,NULL,1,FKUSR00035,FKUSR00001,NULL,NULL,NULL,Yeshwanthpura,NULL,FKKG000029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002084,unplanned,13.0074068,77.6894547,0,0,"MBT Road, ITI Township, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)",,vehicle_breakdown,FALSE,2024-02-27 08:11:35.368+00,NULL,closed,yes,2024-02-27 10:35:48.267059+00,,,407 vehicle stating problem iti towards hoskote sir,others,FKN00GL1102,Non-corridor,Low,NULL,NULL,NULL,2024-02-27 08:13:26.28593+00,NULL,1,FKUSR00268,FKUSR00001,NULL,NULL,NULL,K.R. Pura,NULL,FKKG000260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002085,unplanned,12.9284472,77.6000362,0,0,"Tilak Nagar Main Road, Sagar Apollo Junction, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",,vehicle_breakdown,FALSE,2024-03-18 20:29:54.59+00,NULL,closed,yes,2024-03-18 22:35:48.06647+00,,,near [PERSON] towards [PERSON],private_bus,FKN00GL1107,Bannerghata Road,High,NULL,NULL,NULL,2024-03-18 20:31:30.02139+00,NULL,1,FKUSR00992,FKUSR00001,NULL,NULL,NULL,Jayanagara,NULL,FKKG000965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002086,unplanned,13.0467206,77.5917186,13.0467848,77.5916794,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)","Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,TRUE,2024-02-27 19:53:03.178+00,NULL,closed,yes,2024-02-27 22:35:47.941062+00,,,due to vehicle tyre burst,taxi,FKN00GL1108,Bellary Road 1,High,NULL,NULL,NULL,2024-02-27 19:55:00.775745+00,NULL,1,FKUSR00799,FKUSR00001,NULL,NULL,NULL,Kodigehalli,NULL,FKKG000783,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002087,unplanned,12.935647,77.6933481,0,0,"Embassy Tech Square Main Road, Embassy Tech Square, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,FALSE,2024-02-27 17:39:47.401+00,NULL,closed,yes,2024-02-27 19:02:00.067591+00,,,"Outr ring road kadubisanahalli towards [PERSON] main road, vehicle break down sir🙏",heavy_vehicle,FKN00GL1109,ORR East 1,High,NULL,NULL,NULL,2024-02-27 17:43:36.760131+00,NULL,1,FKUSR00359,FKUSR00001,NULL,NULL,NULL,HAL Old Airport,NULL,FKKG000351,NULL,NULL,NULL,FKUSR00359,2024-02-27 19:02:00.067043+00,NULL,NULL,NULL,NULL,NULL
FKID002088,unplanned,13.0460337,77.5049771,0,0,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,FALSE,2024-03-18 18:23:53.464+00,NULL,closed,yes,2024-03-18 20:35:48.108485+00,,,due to starting problem near [PERSON] turn towards city main road,ksrtc_bus,FKN00GL1110,Tumkur Road,High,NULL,NULL,NULL,2024-03-18 18:25:25.625875+00,NULL,1,FKUSR00099,FKUSR00001,NULL,NULL,NULL,Peenya,NULL,FKKG000093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002089,unplanned,12.9283986,77.5999618,0,0,"Tilak Nagar Main Road, Sagar Apollo Junction, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",,vehicle_breakdown,FALSE,2024-03-18 20:33:52.223+00,NULL,closed,yes,2024-03-18 21:14:51.493572+00,,,near [PERSON][PERSON] towards [PERSON],private_bus,FKN00GL1107,Bannerghata Road,High,NULL,NULL,NULL,2024-03-18 20:35:02.912312+00,NULL,1,FKUSR00992,FKUSR00001,NULL,NULL,NULL,Jayanagara,NULL,FKKG000965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002090,unplanned,13.0081053,77.6956329,0,0,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",,vehicle_breakdown,FALSE,2024-02-27 18:00:02.478+00,NULL,closed,yes,2024-02-27 20:35:48.036677+00,,,vical clach plate problam.. contact no [PHONE],private_bus,FKN00GL1111,Non-corridor,Low,NULL,NULL,NULL,2024-02-27 18:01:27.012079+00,NULL,1,FKUSR00011,FKUSR00001,NULL,NULL,NULL,K.R. Pura,NULL,FKKG000007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002091,unplanned,13.0091574,77.6622936,0,0,"4th Cross Road, Jala, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",,accident,FALSE,2024-02-27 20:34:22.658+00,NULL,closed,yes,2024-02-27 21:15:45.021412+00,,,pedestrian and [LOCATION] bus,,,ORR North 1,High,NULL,NULL,NULL,2024-02-27 20:35:25.935292+00,NULL,1,FKUSR00993,FKUSR00001,NULL,NULL,NULL,Banaswadi,NULL,FKKG000966,NULL,NULL,NULL,FKUSR00993,2024-02-27 21:15:45.020807+00,NULL,NULL,NULL,NULL,NULL
FKID002092,planned,12.9721302,77.6070396,0,0,"Brigade Road, Brigade Road Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",,construction,FALSE,2024-02-27 19:06:46+00,2024-02-27 20:40:46+00,closed,yes,2024-02-27 21:35:48.126845+00,,,ಪ್ರವೇಟ್ ಪ್ರಾಪರ್ಟಿಯಲ್ಲಿರುವ ಹಳೆ ಮರದ  ನಾಲ್ಕು ರೆಂಬೆಗಳನ್ನು ಅರಣ್ಯ ಇಲಾಖೆಯಿಂದ ಅನುಮತಿ ಪಡೆದು ಕಟ್ ಮಾಡಿ ತೆರವು ಮಾಡಲಾಗಿರುತ್ತದೆ. ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ,,,Old Madras Road,High,NULL,NULL,NULL,2024-02-27 20:45:20.713109+00,NULL,1,FKUSR00994,FKUSR00001,NULL,NULL,NULL,Ashok Nagar,NULL,FKKG000967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002093,unplanned,12.9888515,77.5084027,0,0,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,FALSE,2024-03-18 20:52:35.08+00,NULL,closed,yes,2024-03-18 23:35:48.178363+00,,,Starting Problem..,truck,FKN00GL1112,Magadi Road,High,Empty,Diesel Pipe broken,2,2024-03-18 20:56:07.28491+00,NULL,1,FKUSR00151,FKUSR00001,NULL,NULL,NULL,Kamakshipalya,NULL,FKKG000145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID002094,unplanned,13.1173777,77.5777874,0,0,"Doddaballapur Main Road, Nagarjuna Meadows, Anantapura, Bengaluru, Karnataka. Pin-560064 (India)",,construction,FALSE,2024-02-27 21:27:20.156+00,NULL,closed,yes,2024-02-28 20:29:01.739317+00,,,[LOCATION] main road to wrads [LOCATION] work sir,,,Non-corridor,Low,NULL,NULL,NULL,2024-02-27 21:29:48.347945+00,NULL,1,FKUSR00105,FKUSR00001,NULL,NULL,NULL,Yelahanka,NULL,FKKG000099,NULL,NULL,NULL,FKUSR00105,2024-02-28 20:29:01.738744+00,NULL,NULL,NULL,NULL,NULL
FKID002095,unplanned,13.11539,77.6071067,0,0,"Bellary Road, North Gate Office Park Phase 2, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,FALSE,2024-02-27 18:53:34.426+00,NULL,closed,yes,2024-02-27 21:35:48.069475+00,,,car breakdown infront of [LOCATION] near palanahalli sky walk towards airport due to tyre burst sir,taxi,FKN00GL1113,Bellary Road 2,High,NULL,NULL,NULL,2024-02-27 18:56:25.067035+00,NULL,1,FKUSR00398,FKUSR00001,NULL,NULL,NULL,Yelahanka,NULL,FKKG000388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
